customer_id,email,country,age,signup_date,plan_type,monthly_revenue,is_churned,churn_date,acquisition_channel,device_type,preferred_genres,activity_level
CUST_000640,uschroeder@example.com,ZA,39,2024-11-29,basic,9.99,False,,social,tablet,Talk|History|Action|Science Fiction,high
CUST_000641,lopezjason@example.com,SZ,64,2025-02-27,basic,9.99,False,,tv_ad,mobile,Animation|Crime|Fantasy|Documentary,high
CUST_000642,lori82@example.org,KR,22,2025-04-21,premium,22.99,False,,organic,desktop,Action & Adventure|Western|Horror|War,high
CUST_000643,htaylor@example.net,AT,30,2025-10-13,basic,9.99,False,,organic,smart_tv,Crime|Talk|Adventure|News,medium
CUST_000644,nancygonzalez@example.org,HU,25,2024-08-22,premium,22.99,True,2024-11-04,tv_ad,mobile,Documentary|Family|Action|Science Fiction,low
CUST_000645,xwilliams@example.net,FJ,36,2024-05-05,standard,15.49,False,,referral,smart_tv,Thriller|Action & Adventure|Soap|Music,low
CUST_000646,madison86@example.net,CM,67,2024-11-08,premium,22.99,False,,social,tablet,Fantasy|History|Music,high
CUST_000647,allentracy@example.com,EE,21,2025-09-21,basic,9.99,False,,social,tablet,Fantasy|Romance|Animation,medium
CUST_000648,wmatthews@example.com,DK,49,2026-02-15,basic,9.99,False,,organic,mobile,Family|Action|Animation,low
CUST_000649,kaitlyn14@example.org,MV,46,2026-01-20,premium,22.99,False,,social,smart_tv,Action|Science Fiction,low
CUST_000650,melissachan@example.org,GN,49,2024-05-18,basic,9.99,True,2024-09-01,organic,smart_tv,News|Sci-Fi & Fantasy|Fantasy|Crime,low
CUST_000651,ericaadams@example.com,SG,54,2025-08-25,premium,22.99,False,,organic,gaming_console,Music|Western,high
CUST_000652,wellsdavid@example.org,US,67,2024-04-25,premium,22.99,False,,organic,gaming_console,Kids|History|Animation,high
CUST_000653,walkercharlene@example.com,LC,40,2025-12-23,basic,9.99,True,2026-07-11,social,desktop,Fantasy|Kids|Soap|Thriller,medium
CUST_000654,rodney65@example.com,ID,47,2025-10-12,basic,9.99,False,,social,mobile,Mystery|Talk|Horror|Western,low
CUST_000655,hturner@example.net,MY,24,2024-09-26,basic,9.99,False,,social,desktop,Documentary|Family|Comedy,high
CUST_000656,smithyvonne@example.com,TJ,19,2025-07-07,basic,9.99,False,,tv_ad,mobile,News|Family|Drama,low
CUST_000657,kenneth17@example.org,LU,69,2025-08-25,standard,15.49,False,,referral,smart_tv,Science Fiction|Comedy|Kids|Horror,high
CUST_000658,michelle44@example.org,CZ,69,2024-11-10,basic,9.99,False,,tv_ad,desktop,News|Romance|Animation,low
CUST_000659,racheltrujillo@example.net,NA,20,2025-05-16,premium,22.99,False,,paid_search,desktop,Drama|News|Thriller|Adventure,high
CUST_000660,erin07@example.com,IL,29,2025-09-05,premium,22.99,True,2026-08-24,organic,tablet,Romance|Adventure|Music|Science Fiction,low
CUST_000661,vsullivan@example.org,TV,24,2026-03-15,basic,9.99,False,,organic,desktop,Thriller|Mystery,high
CUST_000662,matthewreeves@example.net,SN,69,2025-10-11,premium,22.99,False,,referral,tablet,Mystery|Family,medium
CUST_000663,qknox@example.com,SD,55,2025-08-18,basic,9.99,False,,paid_search,tablet,Horror|Drama|Western|Family,high
CUST_000664,marywalter@example.org,KE,41,2024-11-29,basic,9.99,True,2025-10-08,paid_search,desktop,Fantasy|History,low
CUST_000665,qanderson@example.net,TJ,58,2024-06-24,basic,9.99,False,,tv_ad,desktop,Drama|Soap,high
CUST_000666,staceylam@example.net,BT,63,2025-11-23,basic,9.99,True,2026-11-21,tv_ad,tablet,Mystery|War|Action & Adventure,high
CUST_000667,jeffrey46@example.com,MR,35,2024-09-29,standard,15.49,False,,tv_ad,desktop,Music|Drama|Family,low
CUST_000668,steven17@example.org,ZW,29,2024-10-29,standard,15.49,False,,referral,gaming_console,Action|Music,low
CUST_000669,kennedyjames@example.org,KZ,30,2025-07-07,basic,9.99,False,,organic,gaming_console,Talk|History|War,medium
CUST_000670,robert22@example.org,LV,31,2025-01-31,basic,9.99,False,,social,smart_tv,Reality|Adventure|Crime|Fantasy,high
CUST_000671,tthomas@example.org,BR,28,2025-02-21,basic,9.99,True,2025-04-14,organic,tablet,Documentary|Kids,low
CUST_000672,crystal25@example.net,BG,24,2025-04-23,standard,15.49,False,,organic,gaming_console,Western|Action|Fantasy,medium
CUST_000673,whill@example.org,TR,33,2024-04-13,basic,9.99,False,,referral,gaming_console,Kids|Reality,low
CUST_000674,tracygallagher@example.org,CO,32,2025-11-24,premium,22.99,False,,organic,tablet,News|Documentary,high
CUST_000675,zschultz@example.com,QA,55,2025-07-31,basic,9.99,True,2026-05-05,organic,desktop,History|Family|Animation|Adventure,low
CUST_000676,johnsonjames@example.com,AL,64,2025-02-01,basic,9.99,False,,paid_search,tablet,Crime|Action & Adventure|Animation|Talk,low
CUST_000677,katherine83@example.org,GD,35,2026-03-03,standard,15.49,False,,paid_search,smart_tv,Romance|Music,medium
CUST_000678,jeremywiley@example.com,CO,36,2024-04-13,standard,15.49,False,,tv_ad,mobile,Fantasy|Western,medium
CUST_000679,tgordon@example.org,BI,23,2024-06-28,premium,22.99,False,,referral,gaming_console,Thriller|Horror,high
CUST_000680,evanskelly@example.net,SK,35,2026-01-09,standard,15.49,False,,organic,desktop,Thriller|Kids,high
CUST_000681,ryan25@example.com,MK,55,2025-07-17,premium,22.99,False,,paid_search,gaming_console,Western|History,medium
CUST_000682,frederickmeadows@example.com,AM,50,2025-11-13,basic,9.99,False,,organic,desktop,Romance|Kids,high
CUST_000683,jessicaanderson@example.net,AO,66,2024-10-04,premium,22.99,False,,organic,desktop,Soap|Crime|Kids|Adventure,low
CUST_000684,daviddawson@example.org,MT,60,2025-07-12,basic,9.99,True,2026-01-14,paid_search,desktop,Adventure|Science Fiction|Mystery,low
CUST_000685,kelsey90@example.net,BE,63,2026-02-19,premium,22.99,False,,referral,mobile,Crime|Fantasy,low
CUST_000686,valdezandrew@example.net,CI,39,2025-09-06,standard,15.49,False,,tv_ad,smart_tv,Science Fiction|War|Mystery|Animation,high
CUST_000687,jjames@example.com,PY,31,2025-02-27,standard,15.49,False,,organic,gaming_console,Music|Action|Horror,medium
CUST_000688,jamiejennings@example.org,KI,21,2025-10-07,standard,15.49,False,,organic,desktop,Reality|Documentary,medium
CUST_000689,batesjoseph@example.net,ME,63,2025-03-02,standard,15.49,False,,organic,gaming_console,Talk|Action & Adventure,high
CUST_000690,grivas@example.net,WS,59,2024-07-25,premium,22.99,False,,referral,gaming_console,Western|Adventure,medium
CUST_000691,campbellkristen@example.com,FJ,50,2025-08-02,premium,22.99,False,,referral,tablet,Fantasy|Adventure|Western|Talk,high
CUST_000692,kimberlydecker@example.org,MK,25,2025-07-27,basic,9.99,True,2026-04-23,tv_ad,gaming_console,Crime|Kids|Reality,medium
CUST_000693,cphillips@example.net,SB,47,2025-10-08,standard,15.49,False,,organic,smart_tv,Documentary|Music|Mystery,low
CUST_000694,haleycastillo@example.org,AD,62,2026-03-18,standard,15.49,False,,paid_search,desktop,Mystery|Soap|Action & Adventure,medium
CUST_000695,meadowsmary@example.net,SA,52,2024-04-19,basic,9.99,False,,paid_search,desktop,Science Fiction|War|Comedy|History,high
CUST_000696,chancharles@example.net,BZ,69,2024-08-03,standard,15.49,False,,paid_search,gaming_console,Science Fiction|War|Comedy|Family,low
CUST_000697,dawn74@example.com,PL,51,2026-03-13,premium,22.99,False,,tv_ad,desktop,Western|Science Fiction|Kids|Thriller,high
CUST_000698,limorgan@example.com,ML,32,2024-05-18,standard,15.49,False,,referral,tablet,Comedy|Action & Adventure,high
CUST_000699,ronald11@example.org,AG,28,2025-12-23,standard,15.49,False,,tv_ad,mobile,Drama|Talk,medium
CUST_000700,elizabethjackson@example.com,OM,60,2026-01-31,premium,22.99,False,,paid_search,mobile,Action & Adventure|Music,high
CUST_000701,natalie15@example.com,EG,29,2025-08-05,basic,9.99,True,2025-12-18,tv_ad,smart_tv,Thriller|Drama|Crime,low
CUST_000702,dross@example.com,MV,28,2024-07-07,premium,22.99,False,,tv_ad,tablet,Drama|Talk|Crime,medium
CUST_000703,pmarsh@example.org,CG,38,2025-09-27,basic,9.99,False,,paid_search,smart_tv,Kids|Fantasy|Drama,high
CUST_000704,jarvismegan@example.org,NI,36,2024-07-21,premium,22.99,False,,tv_ad,mobile,Western|Science Fiction|Music|Comedy,medium
CUST_000705,rpham@example.com,EG,20,2026-03-18,premium,22.99,False,,paid_search,gaming_console,Western|Music|Soap,high
CUST_000706,nmaxwell@example.org,LA,38,2025-07-28,basic,9.99,False,,organic,gaming_console,Action|Adventure|Crime,medium
CUST_000707,timothyfreeman@example.com,OM,52,2026-02-22,premium,22.99,False,,referral,smart_tv,Adventure|Fantasy|Sci-Fi & Fantasy|Family,low
CUST_000708,greenleon@example.net,GD,60,2024-05-15,premium,22.99,False,,social,desktop,Western|Action|Reality,high
CUST_000709,tiffanysantiago@example.com,SI,40,2025-05-22,basic,9.99,False,,social,desktop,Talk|Animation|War,medium
CUST_000710,reynoldsjessica@example.com,LY,64,2025-05-21,premium,22.99,True,2026-01-23,referral,mobile,Crime|News|History|Comedy,low
CUST_000711,jhernandez@example.net,BF,51,2025-09-07,premium,22.99,False,,social,smart_tv,Family|Comedy,medium
CUST_000712,williamharrison@example.com,DM,35,2024-04-19,premium,22.99,False,,referral,mobile,War|History,high
CUST_000713,vflores@example.com,BE,36,2024-06-07,premium,22.99,False,,tv_ad,desktop,Fantasy|Drama|Family|Action & Adventure,high
CUST_000714,andreagray@example.org,BR,47,2025-05-08,basic,9.99,False,,paid_search,smart_tv,Thriller|Comedy|Kids,medium
CUST_000715,csolis@example.org,SB,36,2025-04-01,basic,9.99,False,,referral,mobile,Science Fiction|Kids|Soap,high
CUST_000716,david70@example.org,NA,22,2025-03-23,standard,15.49,False,,tv_ad,tablet,Adventure|War|Soap|Fantasy,medium
CUST_000717,hawkinsaaron@example.org,UY,62,2025-02-24,premium,22.99,False,,organic,tablet,Sci-Fi & Fantasy|Science Fiction|Documentary,medium
CUST_000718,pamela83@example.net,SV,27,2025-08-03,premium,22.99,False,,social,desktop,Sci-Fi & Fantasy|Action & Adventure,medium
CUST_000719,michael03@example.com,LS,58,2025-03-30,premium,22.99,True,2025-10-28,organic,tablet,Romance|Sci-Fi & Fantasy,low
CUST_000720,xmoran@example.net,PG,29,2025-06-19,standard,15.49,False,,organic,gaming_console,Reality|Family,high
CUST_000721,malonejeffrey@example.com,MH,62,2024-07-07,basic,9.99,False,,social,smart_tv,Documentary|Comedy|Sci-Fi & Fantasy,high
CUST_000722,amy51@example.org,DM,41,2026-01-14,premium,22.99,False,,referral,desktop,War|Drama,medium
CUST_000723,lydianewton@example.com,CD,32,2025-04-27,standard,15.49,False,,paid_search,gaming_console,Soap|Family,low
CUST_000724,jacobconrad@example.com,GM,22,2024-10-24,premium,22.99,False,,organic,mobile,Horror|Music|Fantasy|Soap,medium
CUST_000725,jenniferrodriguez@example.com,BD,56,2025-03-30,basic,9.99,False,,tv_ad,tablet,Music|Talk|Drama,high
CUST_000726,bartonshannon@example.net,TZ,62,2026-03-30,basic,9.99,False,,paid_search,mobile,News|Soap,medium
CUST_000727,tamarasmith@example.net,BE,68,2025-05-06,standard,15.49,True,2025-08-01,organic,smart_tv,Mystery|History,medium
CUST_000728,eroberson@example.net,EE,60,2025-06-13,standard,15.49,False,,tv_ad,gaming_console,Family|Soap,low
CUST_000729,jessicaanderson@example.com,KM,66,2025-09-29,basic,9.99,False,,organic,smart_tv,Romance|Mystery|Comedy,high
CUST_000730,william66@example.net,MD,23,2025-07-20,premium,22.99,False,,paid_search,tablet,Action & Adventure|Documentary,medium
CUST_000731,joshuastuart@example.com,PG,33,2025-11-23,premium,22.99,False,,tv_ad,gaming_console,Reality|Fantasy,high
CUST_000732,devonmorrison@example.net,SG,36,2025-12-26,basic,9.99,True,2026-04-22,tv_ad,smart_tv,Fantasy|War|Reality|Family,medium
CUST_000733,jennifer83@example.org,GE,62,2024-11-28,premium,22.99,True,2025-10-25,paid_search,desktop,Reality|Music,low
CUST_000734,glenda22@example.net,SR,50,2025-08-07,premium,22.99,False,,paid_search,desktop,Talk|Animation,medium
CUST_000735,jennifer58@example.com,TV,66,2025-10-01,basic,9.99,False,,social,tablet,Soap|Crime|Reality,low
CUST_000736,icraig@example.com,NO,36,2025-06-27,premium,22.99,False,,referral,gaming_console,Western|Kids,low
CUST_000737,millsanthony@example.org,BF,45,2025-12-28,premium,22.99,False,,paid_search,smart_tv,Adventure|Horror|History,medium
CUST_000738,gonzalezkaren@example.org,JO,24,2025-09-12,standard,15.49,False,,referral,desktop,Action & Adventure|War|Documentary,medium
CUST_000739,dwayne04@example.org,GB,62,2025-09-22,premium,22.99,False,,tv_ad,smart_tv,Soap|Drama,medium
CUST_000740,howardshaun@example.net,GQ,39,2025-06-04,premium,22.99,False,,paid_search,gaming_console,Mystery|Talk,high
CUST_000741,juliahoffman@example.org,SE,67,2025-11-05,standard,15.49,True,2026-09-28,tv_ad,tablet,News|Kids|Sci-Fi & Fantasy,medium
CUST_000742,heather06@example.com,NI,49,2025-12-10,premium,22.99,False,,tv_ad,tablet,Kids|Documentary|Action,high
CUST_000743,tammy00@example.net,ID,32,2025-12-13,basic,9.99,False,,paid_search,smart_tv,Soap|Sci-Fi & Fantasy,medium
CUST_000744,ogreer@example.net,KN,29,2024-09-14,basic,9.99,False,,referral,gaming_console,Kids|Documentary,low
CUST_000745,kari89@example.org,RS,66,2025-08-26,premium,22.99,False,,tv_ad,desktop,Action|Soap|Fantasy,low
CUST_000746,shane12@example.org,LK,52,2024-09-07,standard,15.49,False,,tv_ad,smart_tv,Kids|Reality|Sci-Fi & Fantasy|Horror,medium
CUST_000747,bennettroy@example.net,IN,42,2025-05-14,basic,9.99,False,,referral,desktop,Animation|Crime,medium
CUST_000748,brandyscott@example.com,PT,45,2024-07-20,basic,9.99,True,2024-10-26,social,desktop,Documentary|Fantasy|Comedy|Music,low
CUST_000749,billmcfarland@example.net,BF,53,2025-10-13,standard,15.49,False,,paid_search,gaming_console,Documentary|Kids|Horror|Thriller,medium
CUST_000750,tracy98@example.com,BN,67,2025-12-01,basic,9.99,False,,social,tablet,Thriller|Animation|Action,high
CUST_000751,alicia28@example.org,SD,65,2025-12-09,basic,9.99,True,2026-11-02,organic,tablet,Drama|Talk,low
CUST_000752,zdaniels@example.org,MG,33,2024-08-11,standard,15.49,True,2025-01-08,social,gaming_console,Talk|History|Romance,medium
CUST_000753,elizabethrivera@example.com,GM,19,2024-09-28,basic,9.99,False,,tv_ad,tablet,Comedy|Soap,medium
CUST_000754,wbarajas@example.net,AG,62,2025-11-15,basic,9.99,False,,referral,gaming_console,Thriller|Reality|History,medium
CUST_000755,sean99@example.org,BB,69,2024-07-08,basic,9.99,False,,referral,smart_tv,Thriller|Animation|Western,medium
CUST_000756,patrick16@example.com,SR,28,2025-09-22,premium,22.99,False,,tv_ad,tablet,Kids|Reality|Fantasy,high
CUST_000757,angel85@example.net,SE,68,2025-10-24,standard,15.49,False,,organic,gaming_console,Kids|Science Fiction,high
CUST_000758,pwilliams@example.org,LI,32,2025-03-22,basic,9.99,False,,tv_ad,smart_tv,Comedy|Thriller,medium
CUST_000759,vaughangary@example.net,SN,54,2025-05-14,premium,22.99,False,,tv_ad,desktop,Thriller|Western,medium
CUST_000760,clarkcrystal@example.org,LA,37,2024-04-15,standard,15.49,False,,referral,gaming_console,Science Fiction|Comedy,medium
CUST_000761,harrismaria@example.net,NZ,66,2025-03-05,standard,15.49,False,,tv_ad,mobile,Sci-Fi & Fantasy|Action|Reality,medium
CUST_000762,burgesseric@example.com,VC,70,2025-08-25,basic,9.99,False,,referral,tablet,Action & Adventure|Thriller|Kids|Family,high
CUST_000763,millerbrian@example.com,TH,51,2024-12-23,premium,22.99,False,,paid_search,tablet,Fantasy|History|Thriller|News,high
CUST_000764,rhondarussell@example.com,ZM,45,2024-06-03,standard,15.49,True,2025-01-29,social,smart_tv,News|Documentary,medium
CUST_000765,ystewart@example.net,CL,61,2025-02-18,premium,22.99,False,,tv_ad,mobile,Sci-Fi & Fantasy|Comedy|Science Fiction,low
CUST_000766,maychristine@example.net,TV,70,2025-05-30,standard,15.49,False,,social,desktop,Family|War,medium
CUST_000767,howardwesley@example.com,LA,35,2024-05-15,standard,15.49,False,,paid_search,smart_tv,History|Science Fiction|Romance,medium
CUST_000768,campbellsara@example.com,MY,20,2024-11-30,standard,15.49,False,,referral,smart_tv,Documentary|Horror|Action & Adventure,high
CUST_000769,wellsamanda@example.org,AE,22,2026-01-08,basic,9.99,False,,referral,tablet,Western|Action,medium
CUST_000770,susan24@example.net,ZA,33,2025-02-07,premium,22.99,False,,organic,gaming_console,Animation|News,high
CUST_000771,susan08@example.net,CV,67,2025-08-26,premium,22.99,False,,tv_ad,tablet,Reality|Documentary,high
CUST_000772,smithcandice@example.net,SY,38,2024-07-14,standard,15.49,False,,social,gaming_console,Action|Soap,high
CUST_000773,jason53@example.com,KH,29,2024-06-15,premium,22.99,False,,paid_search,tablet,News|Adventure|History|Family,low
CUST_000774,eugenewalker@example.com,FI,25,2026-01-31,standard,15.49,False,,social,gaming_console,Romance|Kids|Horror|Talk,high
CUST_000775,emilybradley@example.org,GB,63,2024-07-08,standard,15.49,False,,social,tablet,Sci-Fi & Fantasy|Drama,medium
CUST_000776,enewman@example.com,SV,60,2026-04-04,basic,9.99,False,,paid_search,tablet,Romance|News|Documentary|Music,high
CUST_000777,corey97@example.com,MK,33,2024-06-01,premium,22.99,False,,referral,desktop,Music|Talk|Documentary|Soap,medium
CUST_000778,craigharvey@example.org,LB,66,2024-07-18,basic,9.99,False,,paid_search,tablet,Sci-Fi & Fantasy|Comedy|Mystery,high
CUST_000779,qmurphy@example.com,MD,69,2025-04-22,basic,9.99,False,,referral,smart_tv,Crime|Science Fiction,medium
CUST_000780,arianadiaz@example.com,NP,39,2025-07-07,standard,15.49,False,,referral,smart_tv,Kids|News|History,high
CUST_000781,edwardskristen@example.net,SZ,53,2024-08-18,basic,9.99,False,,social,desktop,Mystery|Talk|History|Action,high
CUST_000782,xhill@example.org,GD,68,2025-08-20,premium,22.99,True,2026-08-13,paid_search,smart_tv,Science Fiction|Action & Adventure,medium
CUST_000783,natalie77@example.com,KP,33,2025-10-31,standard,15.49,False,,tv_ad,mobile,Western|Thriller|Mystery,low
CUST_000784,thompsoncatherine@example.com,CU,29,2025-04-23,premium,22.99,False,,tv_ad,tablet,Crime|Kids|News,low
CUST_000785,josemercado@example.org,ZA,54,2026-03-03,standard,15.49,False,,paid_search,smart_tv,Talk|Action & Adventure|Animation,high
CUST_000786,atkinsoncrystal@example.net,TT,30,2024-06-07,basic,9.99,False,,social,mobile,Action|Science Fiction|Adventure|Mystery,high
CUST_000787,rebeccaarnold@example.net,SR,41,2025-02-18,basic,9.99,False,,paid_search,gaming_console,Action|Sci-Fi & Fantasy|Drama,low
CUST_000788,michaelwalker@example.net,ES,32,2025-04-11,basic,9.99,True,2025-08-23,paid_search,tablet,History|Fantasy|Crime|Documentary,low
CUST_000789,dennis88@example.org,MY,70,2026-02-04,standard,15.49,False,,social,mobile,Drama|History|Family,high
CUST_000790,batesmelanie@example.net,LA,33,2025-01-17,standard,15.49,False,,tv_ad,desktop,War|Comedy,high
CUST_000791,seanwhite@example.net,KM,38,2024-08-16,basic,9.99,False,,referral,mobile,Science Fiction|Crime|Mystery|War,medium
CUST_000792,jillwebb@example.com,BB,53,2026-02-16,premium,22.99,False,,organic,smart_tv,News|Action|Sci-Fi & Fantasy,low
CUST_000793,qhall@example.com,HT,56,2024-09-26,standard,15.49,False,,organic,smart_tv,Talk|Action|Documentary,high
CUST_000794,aprilmoody@example.com,PW,53,2024-05-13,standard,15.49,False,,organic,gaming_console,Comedy|Animation|Documentary,medium
CUST_000795,ckeith@example.net,LI,63,2026-03-23,basic,9.99,False,,tv_ad,desktop,Kids|Western|Crime|Drama,low
CUST_000796,mary49@example.net,TN,35,2024-06-29,basic,9.99,False,,social,desktop,Romance|Drama|Kids,high
CUST_000797,xvaldez@example.net,TD,45,2024-08-23,standard,15.49,False,,paid_search,tablet,Action|Fantasy|Sci-Fi & Fantasy,medium
CUST_000798,blacknicholas@example.org,SI,46,2026-03-08,premium,22.99,False,,organic,mobile,Horror|Documentary,high
CUST_000799,lisa57@example.com,UY,63,2025-02-19,basic,9.99,True,2025-11-15,referral,smart_tv,Romance|Kids,low
CUST_000800,scotthall@example.net,BA,25,2024-04-15,standard,15.49,True,2024-07-29,organic,tablet,Music|Horror|Kids,low
CUST_000801,edwardmoore@example.net,VC,54,2024-11-14,basic,9.99,False,,tv_ad,mobile,Action & Adventure|News|Reality,high
CUST_000802,guerrerorobert@example.com,WS,44,2026-01-04,premium,22.99,False,,organic,mobile,Reality|Fantasy,medium
CUST_000803,eleonard@example.org,UA,25,2024-07-07,standard,15.49,False,,referral,tablet,War|Comedy|Documentary,high
CUST_000804,cjohnson@example.org,TO,47,2024-08-13,premium,22.99,False,,referral,desktop,Western|Drama,low
CUST_000805,dennishunt@example.net,CY,46,2025-07-14,premium,22.99,False,,social,gaming_console,Documentary|War|Western|Romance,high
CUST_000806,jonathanwhite@example.com,US,21,2024-05-23,basic,9.99,False,,organic,gaming_console,Science Fiction|Comedy,medium
CUST_000807,johnsjessica@example.com,BS,43,2025-06-21,premium,22.99,False,,organic,smart_tv,Sci-Fi & Fantasy|Action & Adventure|Adventure,high
CUST_000808,eobrien@example.com,DO,27,2024-09-25,basic,9.99,False,,organic,tablet,Comedy|Science Fiction|Fantasy,high
CUST_000809,yburke@example.net,EG,24,2024-09-27,standard,15.49,False,,social,gaming_console,Comedy|Documentary|Action|Drama,medium
CUST_000810,gary57@example.net,UA,23,2025-08-07,basic,9.99,False,,referral,tablet,Kids|Sci-Fi & Fantasy|Thriller,high
CUST_000811,nicholasanderson@example.org,FR,47,2024-06-02,premium,22.99,False,,paid_search,mobile,History|Mystery|Romance|Reality,medium
CUST_000812,mserrano@example.org,EE,69,2025-05-21,standard,15.49,False,,referral,tablet,Reality|Mystery|Comedy|Crime,medium
CUST_000813,richamanda@example.org,BW,21,2025-04-14,basic,9.99,False,,tv_ad,smart_tv,Comedy|Adventure|Reality|History,medium
CUST_000814,rachelryan@example.org,GD,70,2025-04-19,basic,9.99,False,,social,tablet,History|Soap|Crime|Documentary,high
CUST_000815,xboyd@example.org,MC,68,2025-08-27,standard,15.49,False,,paid_search,desktop,War|Soap|News|Documentary,medium
CUST_000816,zperez@example.com,MU,60,2025-05-26,basic,9.99,True,2026-02-10,tv_ad,tablet,Comedy|Western|Thriller|News,low
CUST_000817,colemanjonathan@example.org,BS,56,2025-01-07,standard,15.49,False,,social,smart_tv,Family|Action & Adventure,low
CUST_000818,ascott@example.net,CH,59,2024-11-16,standard,15.49,False,,referral,desktop,Animation|Soap,low
CUST_000819,lanedavid@example.org,MT,57,2025-12-14,premium,22.99,False,,social,desktop,News|Action|Kids|Comedy,high
CUST_000820,gwendolynstewart@example.com,CD,19,2025-08-31,standard,15.49,True,2026-01-04,organic,mobile,War|Family,low
CUST_000821,qpearson@example.com,SO,37,2024-08-08,standard,15.49,False,,referral,mobile,Adventure|History|Science Fiction|Horror,low
CUST_000822,cheryl63@example.com,TG,46,2025-03-04,standard,15.49,False,,referral,desktop,Action & Adventure|Drama,high
CUST_000823,jwhite@example.net,RO,43,2025-12-09,basic,9.99,False,,organic,tablet,Adventure|Family|Comedy|Thriller,high
CUST_000824,becky62@example.net,CL,53,2024-10-24,basic,9.99,True,2025-04-20,organic,desktop,History|Kids|News|Thriller,medium
CUST_000825,seanlyons@example.org,BZ,21,2025-11-11,standard,15.49,False,,tv_ad,smart_tv,News|Action|Documentary|Kids,medium
CUST_000826,zhartman@example.net,VE,25,2024-09-23,standard,15.49,False,,referral,gaming_console,Mystery|Sci-Fi & Fantasy|Science Fiction|History,high
CUST_000827,martintamara@example.org,BW,48,2025-10-03,premium,22.99,False,,social,desktop,History|War|Action & Adventure|Comedy,high
CUST_000828,thomasburke@example.org,BI,26,2026-01-09,basic,9.99,False,,social,desktop,Documentary|Western|Action|Music,high
CUST_000829,nathanlynch@example.net,MV,28,2024-10-31,standard,15.49,False,,tv_ad,mobile,Science Fiction|News|Talk|Kids,high
CUST_000830,hmendez@example.com,LC,30,2026-04-02,standard,15.49,False,,paid_search,gaming_console,Documentary|Kids,low
CUST_000831,bautistalori@example.net,SA,21,2025-07-18,standard,15.49,True,2025-08-26,social,tablet,Kids|Comedy|Adventure,low
CUST_000832,harrisdiane@example.net,JO,39,2025-03-16,standard,15.49,False,,referral,smart_tv,Reality|Romance,high
CUST_000833,bowerswilliam@example.net,HT,67,2024-09-08,premium,22.99,False,,organic,gaming_console,Adventure|Kids|Sci-Fi & Fantasy|Western,high
CUST_000834,emilyward@example.net,AD,46,2025-07-31,standard,15.49,False,,referral,smart_tv,Reality|Action|Documentary|Soap,high
CUST_000835,sheakimberly@example.com,SV,58,2024-08-10,basic,9.99,False,,organic,mobile,Soap|Horror|Romance|Reality,low
CUST_000836,hwillis@example.org,LK,64,2025-02-10,standard,15.49,False,,organic,mobile,Music|Crime|Fantasy,medium
CUST_000837,calhounandrea@example.net,TJ,44,2025-10-08,premium,22.99,False,,organic,mobile,Soap|Family,medium
CUST_000838,michael43@example.net,FI,44,2026-03-21,standard,15.49,False,,social,mobile,Action & Adventure|Mystery|Sci-Fi & Fantasy|Talk,high
CUST_000839,qandrews@example.org,NE,51,2025-03-29,basic,9.99,False,,social,smart_tv,History|Adventure|Drama|Crime,high
CUST_000840,hansenwesley@example.com,CI,23,2025-05-08,standard,15.49,True,2025-11-27,social,desktop,Music|Reality,high
CUST_000841,nancy94@example.net,PA,27,2025-12-24,basic,9.99,False,,tv_ad,smart_tv,Fantasy|Romance|Documentary,high
CUST_000842,wcarrillo@example.com,PK,62,2025-01-27,premium,22.99,False,,tv_ad,tablet,Reality|Comedy|History|Animation,high
CUST_000843,bmosley@example.com,CI,27,2025-09-21,premium,22.99,False,,referral,desktop,War|Sci-Fi & Fantasy|Reality,high
CUST_000844,reyeskristina@example.org,GD,69,2024-10-27,premium,22.99,False,,referral,mobile,Action|Science Fiction|Crime|Music,medium
CUST_000845,laurengutierrez@example.com,SI,52,2025-10-06,standard,15.49,True,2026-03-30,paid_search,smart_tv,Western|Animation|News|Drama,medium
CUST_000846,haynesjose@example.com,BW,68,2025-05-31,premium,22.99,False,,tv_ad,gaming_console,Western|Fantasy|Science Fiction|Action & Adventure,low
CUST_000847,charles27@example.com,MH,21,2025-02-13,standard,15.49,False,,social,tablet,News|History|Reality,low
CUST_000848,ian37@example.net,FR,25,2024-09-26,premium,22.99,False,,referral,tablet,Romance|Fantasy,high
CUST_000849,moniqueclark@example.org,HU,54,2024-10-09,premium,22.99,False,,tv_ad,gaming_console,Western|Adventure|News,high
CUST_000850,eric11@example.org,GD,63,2026-01-19,basic,9.99,False,,referral,gaming_console,Documentary|Music|Thriller,high
CUST_000851,waustin@example.net,BB,41,2025-09-07,premium,22.99,False,,referral,smart_tv,Reality|Thriller|Family,high
CUST_000852,uwatson@example.com,TR,48,2026-01-28,basic,9.99,False,,paid_search,desktop,Mystery|Romance|History,high
CUST_000853,travis84@example.com,GN,34,2026-02-13,basic,9.99,False,,tv_ad,desktop,Animation|Thriller|Horror|Reality,high
CUST_000854,brianlloyd@example.com,SR,70,2025-11-13,premium,22.99,False,,paid_search,mobile,Music|Kids|News,high
CUST_000855,phillip27@example.org,MC,25,2024-05-05,premium,22.99,True,2024-09-20,referral,desktop,Crime|Drama|Music|Reality,high
CUST_000856,astewart@example.org,GQ,41,2025-05-17,basic,9.99,False,,tv_ad,tablet,Talk|Soap|Action|History,low
